image_id,cc,sim,kld
COCO_val2014_000000510707,0.8323777914047241,0.7967751622200012,0.15838167071342468
COCO_val2014_000000400507,0.861861526966095,0.7947034239768982,0.11694123595952988
COCO_val2014_000000229659,0.8713003396987915,0.7833259105682373,0.1782989203929901
COCO_val2014_000000436814,0.7706317901611328,0.7206342220306396,0.2639503479003906
COCO_val2014_000000315641,0.8155260682106018,0.7098739147186279,0.29118451476097107
COCO_val2014_000000419848,0.9412052035331726,0.8209099769592285,0.12616083025932312
COCO_val2014_000000129886,0.9029346704483032,0.8130359053611755,0.10230205953121185
COCO_val2014_000000181118,0.7358224391937256,0.748955488204956,0.2058684527873993
COCO_val2014_000000463865,0.8267244696617126,0.6439745426177979,0.5010122060775757
COCO_val2014_000000043375,0.9419698715209961,0.8361718654632568,0.10602331161499023
COCO_val2014_000000361430,0.8617815375328064,0.8072795867919922,0.14760223031044006
COCO_val2014_000000203294,0.9220290184020996,0.8202131986618042,0.10566853731870651
COCO_val2014_000000116067,0.9082502126693726,0.8222759366035461,0.09551125764846802
COCO_val2014_000000095062,0.9197160601615906,0.8329033851623535,0.10076691210269928
COCO_val2014_000000273711,0.881019115447998,0.8490439653396606,0.06691516935825348
COCO_val2014_000000368541,0.9598686695098877,0.8586493730545044,0.05338272824883461
COCO_val2014_000000294451,0.8024780750274658,0.8284750580787659,0.09056743234395981
COCO_val2014_000000415163,0.7799921035766602,0.6717671751976013,0.3885927200317383
COCO_val2014_000000152103,0.9067302346229553,0.7752410173416138,0.2620452344417572
COCO_val2014_000000159240,0.9050450921058655,0.838133692741394,0.07678329944610596
COCO_val2014_000000364016,0.9368036985397339,0.7936692833900452,0.15337993204593658
COCO_val2014_000000486974,0.8316669464111328,0.7732185125350952,0.18091213703155518
COCO_val2014_000000460373,0.813200056552887,0.7474149465560913,0.2373291403055191
COCO_val2014_000000061520,0.9210413098335266,0.7815848588943481,0.18898135423660278
COCO_val2014_000000465735,0.9115118384361267,0.8064901828765869,0.1164281964302063
COCO_val2014_000000400528,0.949972927570343,0.8409883975982666,0.08673223108053207
COCO_val2014_000000451120,0.9052416682243347,0.7689473032951355,0.17463162541389465
COCO_val2014_000000364608,0.9155750274658203,0.7404133677482605,0.25026804208755493
COCO_val2014_000000261721,0.8794466257095337,0.782486081123352,0.16510680317878723
COCO_val2014_000000167898,0.9326900839805603,0.8041067719459534,0.14427873492240906
COCO_val2014_000000033652,0.9076797962188721,0.8388906717300415,0.09732577204704285
COCO_val2014_000000004296,0.831447184085846,0.8061617612838745,0.12021908164024353
COCO_val2014_000000523871,0.9254422783851624,0.8061597943305969,0.13299119472503662
COCO_val2014_000000356349,0.899224042892456,0.7954432964324951,0.14512190222740173
COCO_val2014_000000184384,0.8784852623939514,0.8121868371963501,0.12443907558917999
COCO_val2014_000000253665,0.8759501576423645,0.7628188133239746,0.21232381463050842
COCO_val2014_000000481710,0.9279086589813232,0.8400411605834961,0.11513261497020721
COCO_val2014_000000535934,0.820513904094696,0.7337833642959595,0.2649519145488739
COCO_val2014_000000289222,0.849231481552124,0.6933352947235107,0.2987980842590332
COCO_val2014_000000191925,0.945979654788971,0.8031327128410339,0.13383203744888306
COCO_val2014_000000572260,0.8368634581565857,0.7496068477630615,0.21677979826927185
COCO_val2014_000000572825,0.9313166737556458,0.7785234451293945,0.22740459442138672
COCO_val2014_000000196074,0.8271804451942444,0.7362299561500549,0.23195047676563263
COCO_val2014_000000082174,0.7602277398109436,0.6370065212249756,0.41105401515960693
COCO_val2014_000000221095,0.8930748701095581,0.8318884372711182,0.0934126079082489
COCO_val2014_000000133327,0.9230563640594482,0.7579232454299927,0.24015766382217407
COCO_val2014_000000081287,0.810440719127655,0.7751938700675964,0.16552770137786865
COCO_val2014_000000344521,0.8035881519317627,0.7838752269744873,0.14783719182014465
